업체명,물품분류명,계약유형,금액
주식회사 비알인포텍,정보통신공사,제3자단가계약,1069190
주식회사 비알인포텍,정보통신공사,제3자단가계약,3870350
주식회사 비알인포텍,정보통신공사,제3자단가계약,3402560
주식회사 인텔리빅스,영상감시장치,제3자단가계약,0
주식회사 인텔리빅스,네트워크스위치,제3자단가계약,0
주식회사 인텔리빅스,보안용카메라,제3자단가계약,0
주식회사 인텔리빅스,서지방지장치,제3자단가계약,0
주식회사 인텔리빅스,브래킷,제3자단가계약,0
주식회사 인텔리빅스,스피커,제3자단가계약,0
주식회사 인텔리빅스,전원공급장치,제3자단가계약,0
주식회사 인텔리빅스,누전차단기,제3자단가계약,0
주식회사 인텔리빅스,오디오앰프,제3자단가계약,0
주식회사 인텔리빅스,카메라받침대,제3자단가계약,0
주식회사 인텔리빅스,카메라받침대,제3자단가계약,0
주식회사 인텔리빅스,토공사,제3자단가계약,0
주식회사 인텔리빅스,토공사,제3자단가계약,0
주식회사 인텔리빅스,철근콘크리트공사,제3자단가계약,0
주식회사 인텔리빅스,철근콘크리트공사,제3자단가계약,0
주식회사 인텔리빅스,정보통신공사,제3자단가계약,0
이노뎁(주),통신서버소프트웨어,제3자단가계약,110000
주식회사 홍석,네트워크케이블,제3자단가계약,134260
주식회사 홍석,정보통신공사,제3자단가계약,103470
주식회사 홍석,정보통신공사,제3자단가계약,374550
주식회사 홍석,정보통신공사,제3자단가계약,548800
주식회사 지인테크,영상감시장치,제3자단가계약,0
주식회사 지인테크,네트워크스위치,제3자단가계약,0
주식회사 지인테크,하드디스크드라이브,제3자단가계약,0
주식회사 지인테크,보안용카메라,제3자단가계약,0
주식회사 지인테크,보안용카메라,제3자단가계약,0
주식회사 지인테크,정보통신공사,제3자단가계약,0
주식회사 아이즈온솔루션,영상감시장치,제3자단가계약,1349000
주식회사 아이즈온솔루션,보안용카메라,제3자단가계약,1100000
주식회사 아이즈온솔루션,네트워크스위치,제3자단가계약,529000
주식회사 아이즈온솔루션,디지털비디오레코더,제3자단가계약,1690000
주식회사 아이즈온솔루션,하드디스크드라이브,제3자단가계약,410000
주식회사 세오,금속기둥,제3자단가계약,3610000
주식회사 세오,금속기둥,제3자단가계약,5810000
주식회사 디라직,리모트앰프,제3자단가계약,604000
주식회사 디라직,"오디오믹서,증폭기결합",제3자단가계약,3150000
주식회사 비알인포텍,영상감시장치,제3자단가계약,975000
주식회사 비알인포텍,영상감시장치,제3자단가계약,6157000
주식회사 비알인포텍,보안용카메라,제3자단가계약,9424000
주식회사 비알인포텍,보안용카메라,제3자단가계약,4433000
주식회사 비알인포텍,하드디스크드라이브,제3자단가계약,1192000
주식회사 비알인포텍,네트워크스위치,제3자단가계약,2792000
주식회사 비알인포텍,네트워크스위치,제3자단가계약,1395000
주식회사 비알인포텍,광분배함,제3자단가계약,46000
주식회사 비알인포텍,광분배함,제3자단가계약,164300
주식회사 비알인포텍,네트워크시스템장비용랙,제3자단가계약,830000
주식회사 비알인포텍,누전차단기,제3자단가계약,356000
주식회사 비알인포텍,서지방지장치,제3자단가계약,270000
주식회사 비알인포텍,전원공급장치,제3자단가계약,548000
주식회사 비알인포텍,광섬유케이블어셈블리,제3자단가계약,40000
주식회사 비알인포텍,카메라받침대,제3자단가계약,197000
주식회사 비알인포텍,카메라받침대,제3자단가계약,1048000
주식회사 비알인포텍,LCD패널또는모니터,제3자단가계약,315900
주식회사 비알인포텍,서지방지장치,제3자단가계약,1755000
주식회사 비알인포텍,상자,제3자단가계약,2146000
주식회사 비알인포텍,광송신기또는수신기,제3자단가계약,264000
주식회사 그린아이티코리아,통신서버소프트웨어,제3자단가계약,3960000
주식회사 그린아이티코리아,통신서버소프트웨어,제3자단가계약,30000000
주식회사 그린아이티코리아,통신서버소프트웨어,제3자단가계약,25000000
주식회사 그린아이티코리아,영상감시장치,제3자단가계약,5607000
주식회사 그린아이티코리아,보안용카메라,제3자단가계약,14313000
주식회사 그린아이티코리아,네트워크스위치,제3자단가계약,3750000
주식회사 그린아이티코리아,네트워크스위치,제3자단가계약,1720000
주식회사 그린아이티코리아,컴퓨터서버,제3자단가계약,3595000
주식회사 그린아이티코리아,컴퓨터서버,제3자단가계약,9747000
주식회사 그린아이티코리아,하드디스크드라이브,제3자단가계약,1032000
주식회사 그린아이티코리아,전원공급장치,제3자단가계약,2320000
주식회사 그린아이티코리아,서지방지장치,제3자단가계약,195000
주식회사 그린아이티코리아,서지방지장치,제3자단가계약,714000
주식회사 그린아이티코리아,서지방지장치,제3자단가계약,264000
주식회사 그린아이티코리아,LCD패널또는모니터,제3자단가계약,600000
주식회사 그린아이티코리아,누전차단기,제3자단가계약,540000
주식회사 그린아이티코리아,안내판,제3자단가계약,346500
주식회사 그린아이티코리아,스피커,제3자단가계약,5400000
주식회사 그린아이티코리아,전원공급장치,제3자단가계약,435000
한국씨텍(주),영상감시장치,제3자단가계약,14031000
한국씨텍(주),네트워크스위치,제3자단가계약,2139000
한국씨텍(주),서지방지장치,제3자단가계약,1809000
한국씨텍(주),LCD패널또는모니터,제3자단가계약,300000
한국씨텍(주),전원공급장치,제3자단가계약,548000
한국씨텍(주),카메라받침대,제3자단가계약,2367000
한국씨텍(주),디지털비디오레코더,제3자단가계약,3664000
한국씨텍(주),하드디스크드라이브,제3자단가계약,2832000
주식회사 세오,영상감시장치,제3자단가계약,1498000
주식회사 세오,상자,제3자단가계약,157000
주식회사 세오,하드디스크드라이브,제3자단가계약,3879000
주식회사 세오,네트워크스위치,제3자단가계약,554000
주식회사 세오,보안용카메라,제3자단가계약,2990000
주식회사 세오,보안용카메라,제3자단가계약,5208000
주식회사 세오,안내판,제3자단가계약,903000
주식회사 세오,안내판,제3자단가계약,2203000
주식회사 세오,스트로보또는경고등,제3자단가계약,64000
주식회사 세오,서지방지장치,제3자단가계약,120000
주식회사 세오,누전차단기,제3자단가계약,36000
주식회사 세오,스피커,제3자단가계약,75000
이노뎁(주),해석또는과학소프트웨어,제3자단가계약,1320000
주식회사 비알인포텍,안내판,제3자단가계약,3238350
주식회사 비알인포텍,안내판,제3자단가계약,3486120
(주)비엔에스테크,산업제어소프트웨어,제3자단가계약,44000000
주식회사 비알인포텍,영상감시장치,제3자단가계약,10998000
주식회사 비알인포텍,영상감시장치,제3자단가계약,8709000
주식회사 비알인포텍,네트워크스위치,제3자단가계약,1188000
주식회사 비알인포텍,보안용카메라,제3자단가계약,15105000
주식회사 비알인포텍,누전차단기,제3자단가계약,861000
주식회사 비알인포텍,서지방지장치,제3자단가계약,756000
주식회사 비알인포텍,전기함,제3자단가계약,0
주식회사 비알인포텍,전기함,제3자단가계약,0
주식회사 비알인포텍,토공사,제3자단가계약,0
주식회사 비알인포텍,토공사,제3자단가계약,0
주식회사 비알인포텍,토공사,제3자단가계약,0
주식회사 비알인포텍,철근콘크리트공사,제3자단가계약,0
주식회사 비알인포텍,철근콘크리트공사,제3자단가계약,0
주식회사 비알인포텍,정보통신공사,제3자단가계약,0
주식회사 비알인포텍,정보통신공사,제3자단가계약,0
주식회사 비알인포텍,정보통신공사,제3자단가계약,0
주식회사 다누시스,통신서버소프트웨어,제3자단가계약,1065000
렉스젠 주식회사,해석또는과학소프트웨어,제3자단가계약,1200000
주식회사 비알인포텍,영상감시장치,제3자단가계약,20466000
주식회사 비알인포텍,보안용카메라,제3자단가계약,15808000
주식회사 비알인포텍,보안용카메라,제3자단가계약,23040000
주식회사 비알인포텍,네트워크스위치,제3자단가계약,538160
주식회사 비알인포텍,네트워크스위치,제3자단가계약,7380000
주식회사 비알인포텍,광분배함,제3자단가계약,92000
주식회사 비알인포텍,광분배함,제3자단가계약,56000
주식회사 비알인포텍,누전차단기,제3자단가계약,1068000
주식회사 비알인포텍,서지방지장치,제3자단가계약,810000
주식회사 비알인포텍,광섬유케이블어셈블리,제3자단가계약,80000
주식회사 비알인포텍,카메라받침대,제3자단가계약,1182000
주식회사 비알인포텍,상자,제3자단가계약,6438000
주식회사 비알인포텍,상자,제3자단가계약,4614000
주식회사 홍석,영상감시장치,제3자단가계약,3903000
주식회사 홍석,영상감시장치,제3자단가계약,3819000
주식회사 홍석,네트워크스위치,제3자단가계약,2500000
주식회사 홍석,하드디스크드라이브,제3자단가계약,711000
주식회사 홍석,광송신기또는수신기,제3자단가계약,132000
주식회사 홍석,랙캐비닛용패널,제3자단가계약,182000
주식회사 홍석,상자,제3자단가계약,672000
주식회사 홍석,LCD패널또는모니터,제3자단가계약,323000
주식회사 홍석,네트워크시스템장비용랙,제3자단가계약,891700
주식회사 홍석,안내판,제3자단가계약,475380
주식회사 홍석,서지방지장치,제3자단가계약,494190
주식회사 홍석,광섬유케이블어셈블리,제3자단가계약,34880
주식회사 홍석,정보통신공사,제3자단가계약,109760
주식회사 비알인포텍,안내판,제3자단가계약,1295340
주식회사 비알인포텍,광섬유케이블어셈블리,제3자단가계약,34880
주식회사 비알인포텍,영상감시장치,제3자단가계약,550000
주식회사 비알인포텍,하드디스크드라이브,제3자단가계약,5125000
주식회사 비알인포텍,네트워크스위치,제3자단가계약,3700000
주식회사 비알인포텍,네트워크스위치,제3자단가계약,980000
주식회사 비알인포텍,광분배함,제3자단가계약,46000
주식회사 비알인포텍,광분배함,제3자단가계약,164300
주식회사 비알인포텍,누전차단기,제3자단가계약,356000
주식회사 비알인포텍,서지방지장치,제3자단가계약,135000
주식회사 비알인포텍,LCD패널또는모니터,제3자단가계약,2476000
주식회사 비알인포텍,카메라받침대,제3자단가계약,917000
주식회사 비알인포텍,상자,제3자단가계약,1073000
주식회사 비알인포텍,광송신기또는수신기,제3자단가계약,264000
주식회사 디라직,오디오앰프,제3자단가계약,3496000
주식회사 비알인포텍,영상감시장치,제3자단가계약,5396000
주식회사 비알인포텍,광분배함,제3자단가계약,46000
주식회사 비알인포텍,광분배함,제3자단가계약,164300
주식회사 비알인포텍,네트워크스위치,제3자단가계약,269080
주식회사 비알인포텍,누전차단기,제3자단가계약,356000
주식회사 비알인포텍,서지방지장치,제3자단가계약,510000
주식회사 비알인포텍,전원공급장치,제3자단가계약,548000
주식회사 비알인포텍,광섬유케이블어셈블리,제3자단가계약,40000
주식회사 비알인포텍,카메라받침대,제3자단가계약,1182000
주식회사 비알인포텍,카메라받침대,제3자단가계약,786000
주식회사 비알인포텍,LCD패널또는모니터,제3자단가계약,315900
주식회사 비알인포텍,상자,제3자단가계약,2146000
주식회사 비알인포텍,네트워크스위치,제3자단가계약,1982000
주식회사 비알인포텍,네트워크스위치,제3자단가계약,1395000
주식회사 그린아이티코리아,주차관제장치,제3자단가계약,2509000
주식회사 그린아이티코리아,주차관제장치,제3자단가계약,6600000
주식회사 그린아이티코리아,주차관제장치,제3자단가계약,960000
주식회사 그린아이티코리아,주차관제장치,제3자단가계약,100000
주식회사 그린아이티코리아,전광판,제3자단가계약,9600000
주식회사 그린아이티코리아,패키지소프트웨어개발및도입서비스,제3자단가계약,26706500
주식회사 그린아이티코리아,접지장치또는조립품,제3자단가계약,109050
주식회사 그린아이티코리아,접지장치또는조립품,제3자단가계약,220500
주식회사 그린아이티코리아,전력케이블,제3자단가계약,1380000
주식회사 그린아이티코리아,절연전선및피복선,제3자단가계약,61500
주식회사 그린아이티코리아,네트워크케이블,제3자단가계약,822000
주식회사 그린아이티코리아,전선관,제3자단가계약,1707300
주식회사 그린아이티코리아,철근콘크리트공사,제3자단가계약,3573450
주식회사 그린아이티코리아,토공사,제3자단가계약,1056000
주식회사 그린아이티코리아,토공사,제3자단가계약,1339200
주식회사 그린아이티코리아,정보통신공사,제3자단가계약,1034700
주식회사 그린아이티코리아,정보통신공사,제3자단가계약,1872750
주식회사 그린아이티코리아,정보통신공사,제3자단가계약,1646400
이노뎁(주),통신서버소프트웨어,제3자단가계약,8360000
주식회사 비알인포텍,카메라받침대,제3자단가계약,3870000
주식회사 세오,영상감시장치,제3자단가계약,2132000
주식회사 시큐인포,금속기둥,제3자단가계약,7965000
이노뎁(주),경보장치,제3자단가계약,613280
주식회사 비알인포텍,영상감시장치,제3자단가계약,550000
주식회사 비알인포텍,보안용카메라,제3자단가계약,38400000
주식회사 세오,안내판,제3자단가계약,4436880
주식회사 세오,영상감시장치,제3자단가계약,3539000
주식회사 세오,상자,제3자단가계약,41916000
주식회사 세오,상자,제3자단가계약,2983000
주식회사 세오,네트워크스위치,제3자단가계약,15512000
주식회사 세오,카메라받침대,제3자단가계약,15666000
(주)비엔에스테크,카메라받침대,제3자단가계약,1184000
(주)비엔에스테크,하드디스크드라이브,제3자단가계약,3630000
(주)비엔에스테크,보안용카메라,제3자단가계약,931000
(주)비엔에스테크,디지털비디오레코더,제3자단가계약,15803000
렉스젠 주식회사,산업제어소프트웨어,제3자단가계약,131100000
렉스젠 주식회사,산업제어소프트웨어,제3자단가계약,41400000
렉스젠 주식회사,산업제어소프트웨어,제3자단가계약,34500000
이노뎁(주),통신서버소프트웨어,제3자단가계약,1980000
사이테크놀로지스 주식회사,영상감시장치,제3자단가계약,3600000
이노뎁(주),해석또는과학소프트웨어,제3자단가계약,1320000
이노뎁(주),통신서버소프트웨어,제3자단가계약,1320000
주식회사 포딕스시스템,영상감시장치,제3자단가계약,6034000
주식회사 포딕스시스템,영상감시장치,제3자단가계약,1766000
주식회사 포딕스시스템,네트워크스위치,제3자단가계약,14392000
주식회사 포딕스시스템,서지방지장치,제3자단가계약,708000
주식회사 포딕스시스템,누전차단기,제3자단가계약,458000
주식회사 포딕스시스템,상자,제3자단가계약,2468000
주식회사 포딕스시스템,서지방지장치,제3자단가계약,420000
주식회사 포딕스시스템,전원공급장치,제3자단가계약,290000
주식회사 포딕스시스템,카메라받침대,제3자단가계약,382600
주식회사 홍석,금속기둥,제3자단가계약,2292000
주식회사 홍석,금속기둥,제3자단가계약,1364000
주식회사 홍석,안내판,제3자단가계약,431780
주식회사 홍석,전력케이블,제3자단가계약,947600
주식회사 홍석,네트워크케이블,제3자단가계약,465800
주식회사 홍석,옥외광섬유케이블,제3자단가계약,876060
주식회사 홍석,정보통신공사,제3자단가계약,167580
주식회사 홍석,정보통신공사,제3자단가계약,325740
주식회사 홍석,정보통신공사,제3자단가계약,344900
주식회사 홍석,정보통신공사,제3자단가계약,1248500
주식회사 홍석,정보통신공사,제3자단가계약,1097600
주식회사 두원전자통신,금속기둥,제3자단가계약,16468000
주식회사 두원전자통신,접지장치또는조립품,제3자단가계약,436200
주식회사 두원전자통신,안내판,제3자단가계약,863560
주식회사 두원전자통신,전력케이블,제3자단가계약,344800
주식회사 두원전자통신,절연전선및피복선,제3자단가계약,246000
주식회사 두원전자통신,네트워크케이블,제3자단가계약,328800
주식회사 두원전자통신,토공사,제3자단가계약,63180
주식회사 두원전자통신,토공사,제3자단가계약,23880
주식회사 두원전자통신,토공사,제3자단가계약,14580
주식회사 두원전자통신,철근콘크리트공사,제3자단가계약,167500
주식회사 두원전자통신,철근콘크리트공사,제3자단가계약,285876
주식회사 두원전자통신,정보통신공사,제3자단가계약,344900
주식회사 두원전자통신,정보통신공사,제3자단가계약,1248500
주식회사 두원전자통신,정보통신공사,제3자단가계약,1097600
주식회사 두원전자통신,영상감시장치,제3자단가계약,5566000
주식회사 두원전자통신,보안용카메라,제3자단가계약,11604000
주식회사 두원전자통신,보안용카메라,제3자단가계약,13760000
주식회사 두원전자통신,카메라받침대,제3자단가계약,536000
주식회사 두원전자통신,안내판,제3자단가계약,4468000
주식회사 비알인포텍,보안용카메라,제3자단가계약,530000
주식회사 새움,영상감시장치,제3자단가계약,8796000
주식회사 디라직,"오디오믹서,증폭기결합",제3자단가계약,1130000
주식회사 디라직,이퀄라이저,제3자단가계약,2350000
주식회사 포딕스시스템,안내판,제3자단가계약,647670
주식회사 포딕스시스템,안내판,제3자단가계약,316920
주식회사 디라직,구내방송장치,제3자단가계약,18590000
주식회사 디라직,구내방송장치,제3자단가계약,26142000
주식회사 디라직,구내방송장치,제3자단가계약,29610000
주식회사 디라직,구내방송장치,제3자단가계약,24404000
주식회사 디라직,오디오장비커넥터및스테이지박스,제3자단가계약,129000
주식회사 디라직,랙캐비닛용패널,제3자단가계약,212000
주식회사 디라직,리모트앰프,제3자단가계약,604000
주식회사 디라직,랙캐비닛용패널,제3자단가계약,140000
주식회사 디라직,마이크로폰,제3자단가계약,5976000
주식회사 디라직,플러그용잭,제3자단가계약,300000
주식회사 디라직,브래킷,제3자단가계약,1240000
주식회사 디라직,무선마이크장치,제3자단가계약,750000
주식회사 디라직,무선마이크장치,제3자단가계약,1920000
이노뎁(주),통신서버소프트웨어,제3자단가계약,5720000
이노뎁(주),해석또는과학소프트웨어,제3자단가계약,3520000
이노뎁(주),통신서버소프트웨어,제3자단가계약,4400000
주식회사 비알인포텍,영상감시장치,제3자단가계약,6092000
주식회사 비알인포텍,보안용카메라,제3자단가계약,5360000
주식회사 비알인포텍,영상감시장치,제3자단가계약,6015000
주식회사 비알인포텍,영상감시장치,제3자단가계약,13730000
주식회사 비알인포텍,보안용카메라,제3자단가계약,16492000
주식회사 비알인포텍,하드디스크드라이브,제3자단가계약,2058000
주식회사 비알인포텍,네트워크스위치,제3자단가계약,1395000
주식회사 비알인포텍,보안용카메라,제3자단가계약,5670000
주식회사 비알인포텍,네트워크시스템장비용랙,제3자단가계약,830000
주식회사 비알인포텍,전원공급장치,제3자단가계약,548000
주식회사 비알인포텍,카메라받침대,제3자단가계약,2364000
주식회사 비알인포텍,카메라받침대,제3자단가계약,655000
주식회사 비알인포텍,LCD패널또는모니터,제3자단가계약,315900
주식회사 비알인포텍,서지방지장치,제3자단가계약,1365000
(주)비엔에스테크,영상감시장치,제3자단가계약,36200000
(주)비엔에스테크,전력케이블,제3자단가계약,669600
(주)비엔에스테크,네트워크케이블,제3자단가계약,493200
(주)비엔에스테크,철근콘크리트공사,제3자단가계약,67000
(주)비엔에스테크,철근콘크리트공사,제3자단가계약,952920
(주)비엔에스테크,토공사,제3자단가계약,14080
(주)비엔에스테크,토공사,제3자단가계약,22320
(주)비엔에스테크,정보통신공사,제3자단가계약,137960
(주)비엔에스테크,정보통신공사,제3자단가계약,499400
(주)비엔에스테크,정보통신공사,제3자단가계약,439040
한국씨텍(주),전력케이블,제3자단가계약,837000
한국씨텍(주),네트워크케이블,제3자단가계약,575400
한국씨텍(주),전선관,제3자단가계약,558000
한국씨텍(주),영상감시장치,제3자단가계약,1428000
한국씨텍(주),보안용카메라,제3자단가계약,3888000
한국씨텍(주),하드디스크드라이브,제3자단가계약,410000
한국씨텍(주),디지털비디오레코더,제3자단가계약,2749000
주식회사 디지탈라인,영상감시장치,제3자단가계약,3170000
주식회사 디지탈라인,보안용카메라,제3자단가계약,19140000
주식회사 디지탈라인,보안용카메라,제3자단가계약,15308000
주식회사 디지탈라인,스피커,제3자단가계약,524000
주식회사 디지탈라인,스트로보또는경고등,제3자단가계약,484000
주식회사 디지탈라인,서지방지장치,제3자단가계약,416000
주식회사 디지탈라인,서지방지장치,제3자단가계약,644000
주식회사 디지탈라인,누전차단기,제3자단가계약,135200
주식회사 디지탈라인,카메라받침대,제3자단가계약,764000
주식회사 디지탈라인,접지장치또는조립품,제3자단가계약,436200
주식회사 디지탈라인,광분배함,제3자단가계약,290080
주식회사 디지탈라인,광섬유케이블어셈블리,제3자단가계약,69760
주식회사 디지탈라인,전력케이블,제3자단가계약,892800
주식회사 디지탈라인,제어케이블,제3자단가계약,126720
주식회사 디지탈라인,절연전선및피복선,제3자단가계약,49200
주식회사 디지탈라인,네트워크케이블,제3자단가계약,326060
주식회사 디지탈라인,옥외광섬유케이블,제3자단가계약,1176000
주식회사 디지탈라인,정보통신공사,제3자단가계약,111720
주식회사 디지탈라인,정보통신공사,제3자단가계약,217160
주식회사 디지탈라인,전선관,제3자단가계약,148800
주식회사 디지탈라인,토공사,제3자단가계약,704700
주식회사 디지탈라인,토공사,제3자단가계약,346260
주식회사 디지탈라인,토공사,제3자단가계약,12150
주식회사 디지탈라인,철근콘크리트공사,제3자단가계약,238230
주식회사 디지탈라인,정보통신공사,제3자단가계약,1623050
주식회사 디지탈라인,정보통신공사,제3자단가계약,439040
주식회사 두원전자통신,무인교통감시장치,제3자단가계약,15160000
주식회사 두원전자통신,무인교통감시장치,제3자단가계약,20949000
주식회사 두원전자통신,무인교통감시장치,제3자단가계약,21270000
주식회사 두원전자통신,특수목적컴퓨터,제3자단가계약,2864000
주식회사 두원전자통신,LCD패널또는모니터,제3자단가계약,796000
주식회사 지인테크,영상감시장치,제3자단가계약,8461000
주식회사 지인테크,네트워크스위치,제3자단가계약,6818000
주식회사 지인테크,하드디스크드라이브,제3자단가계약,3156000
주식회사 지인테크,보안용카메라,제3자단가계약,22780000
주식회사 지인테크,보안용카메라,제3자단가계약,10017000
주식회사 지인테크,네트워크케이블,제3자단가계약,1644000
주식회사 지인테크,전기함,제3자단가계약,467110
주식회사 지인테크,정보통신공사,제3자단가계약,827760
주식회사 지인테크,정보통신공사,제3자단가계약,2996400
주식회사 지인테크,정보통신공사,제3자단가계약,2634240
(주)앤다스,서지방지장치,제3자단가계약,1371500
(주)앤다스,서지방지장치,제3자단가계약,1218100
렉스젠 주식회사,무인교통감시장치,제3자단가계약,22912000
렉스젠 주식회사,종합폴,제3자단가계약,4999000
주식회사 디라직,구내방송장치,제3자단가계약,21705000
주식회사 디라직,리모트앰프,제3자단가계약,1208000
주식회사 디라직,스피커제어유닛,제3자단가계약,3202000
주식회사 디라직,오디오앰프,제3자단가계약,5900000
주식회사 디라직,콤팩트디스크재생또는녹음기,제3자단가계약,1440000
(주)앤다스,영상감시장치,제3자단가계약,7016000
(주)앤다스,상자,제3자단가계약,4140000
(주)앤다스,네트워크스위치,제3자단가계약,2187000
주식회사 홍석,영상감시장치,제3자단가계약,14480000
주식회사 홍석,영상감시장치,제3자단가계약,6244000
주식회사 홍석,하드디스크드라이브,제3자단가계약,1615400
주식회사 홍석,네트워크스위치,제3자단가계약,2500000
주식회사 홍석,네트워크스위치,제3자단가계약,1696000
주식회사 홍석,광송신기또는수신기,제3자단가계약,396000
주식회사 홍석,광섬유케이블어셈블리,제3자단가계약,80640
주식회사 홍석,광분배함,제3자단가계약,189200
주식회사 홍석,광분배함,제3자단가계약,164300
주식회사 홍석,상자,제3자단가계약,1848000
주식회사 홍석,상자,제3자단가계약,2408000
주식회사 홍석,네트워크시스템장비용랙,제3자단가계약,975000
주식회사 홍석,누전차단기,제3자단가계약,582000
주식회사 홍석,서지방지장치,제3자단가계약,270000
주식회사 홍석,서지방지장치,제3자단가계약,1592000
주식회사 홍석,전원공급장치,제3자단가계약,548000
주식회사 홍석,LCD패널또는모니터,제3자단가계약,323000
주식회사 홍석,전원공급장치,제3자단가계약,570000
주식회사 비알인포텍,영상감시장치,제3자단가계약,4669000
주식회사 비알인포텍,카메라받침대,제3자단가계약,788000
주식회사 비알인포텍,카메라받침대,제3자단가계약,1016000
주식회사 비알인포텍,카메라받침대,제3자단가계약,656000
주식회사 비알인포텍,영상감시장치,제3자단가계약,66607000
주식회사 비알인포텍,영상감시장치,제3자단가계약,15722000
주식회사 비알인포텍,영상감시장치,제3자단가계약,62730000
주식회사 비알인포텍,보안용카메라,제3자단가계약,3888000
주식회사 비알인포텍,보안용카메라,제3자단가계약,2432000
주식회사 비알인포텍,보안용카메라,제3자단가계약,145920000
주식회사 비알인포텍,네트워크스위치,제3자단가계약,90270000
주식회사 비알인포텍,하드디스크드라이브,제3자단가계약,12825300
주식회사 비알인포텍,보안용카메라,제3자단가계약,52390000
주식회사 비알인포텍,네트워크스위치,제3자단가계약,5720000
주식회사 비알인포텍,누전차단기,제3자단가계약,8544000
주식회사 시큐인포,영상감시장치,제3자단가계약,10360000
주식회사 시큐인포,보안용카메라,제3자단가계약,1300000
주식회사 시큐인포,보안용카메라,제3자단가계약,2360000
주식회사 시큐인포,상자,제3자단가계약,1517000
주식회사 시큐인포,네트워크스위치,제3자단가계약,529000
주식회사 시큐인포,네트워크스위치,제3자단가계약,1100000
주식회사 시큐인포,하드디스크드라이브,제3자단가계약,694000
주식회사 시큐인포,디지털비디오레코더,제3자단가계약,3667000
주식회사 시큐인포,광분배함,제3자단가계약,48600
주식회사 시큐인포,광분배함,제3자단가계약,149100
주식회사 시큐인포,광섬유케이블어셈블리,제3자단가계약,27200
주식회사 시큐인포,광송신기또는수신기,제3자단가계약,104000
주식회사 시큐인포,누전차단기,제3자단가계약,178000
주식회사 시큐인포,서지방지장치,제3자단가계약,294000
주식회사 시큐인포,전원공급장치,제3자단가계약,548000
주식회사 시큐인포,LCD패널또는모니터,제3자단가계약,302000
주식회사 시큐인포,카메라받침대,제3자단가계약,344000
(주)앤다스,영상감시장치,제3자단가계약,3046000
(주)앤다스,보안용카메라,제3자단가계약,905000
(주)앤다스,보안용카메라,제3자단가계약,1940000
(주)앤다스,보안용카메라,제3자단가계약,20888000
주식회사 시큐인포,네트워크시스템장비용랙,제3자단가계약,717550
주식회사 시큐인포,안내판,제3자단가계약,431780
주식회사 시큐인포,안내판,제3자단가계약,316920
주식회사 시큐인포,정보통신공사,제3자단가계약,172450
주식회사 시큐인포,정보통신공사,제3자단가계약,624250
주식회사 시큐인포,정보통신공사,제3자단가계약,548800
주식회사 홍석,영상감시장치,제3자단가계약,9730000
주식회사 홍석,하드디스크드라이브,제3자단가계약,3230800
(주)비엔에스테크,영상감시장치,제3자단가계약,8861000
(주)비엔에스테크,네트워크시스템장비용랙,제3자단가계약,539000
(주)비엔에스테크,네트워크스위치,제3자단가계약,715000
(주)비엔에스테크,네트워크스위치,제3자단가계약,1700000
(주)비엔에스테크,디지털비디오레코더,제3자단가계약,7561000
(주)비엔에스테크,보행자안전차단기,제3자단가계약,4809000
주식회사 세오,영상감시장치,제3자단가계약,6100000
렉스젠 주식회사,차량번호판독기,제3자단가계약,34486000
주식회사 제이한테크,금속기둥,제3자단가계약,37752000
주식회사 포딕스시스템,상자,제3자단가계약,12544000
주식회사 포딕스시스템,누전차단기,제3자단가계약,1264000
주식회사 디라직,변조기,제3자단가계약,506000
주식회사 디라직,변조기,제3자단가계약,506000
주식회사 비알인포텍,영상감시장치,제3자단가계약,13262000
주식회사 비알인포텍,영상감시장치,제3자단가계약,103896000
주식회사 비알인포텍,디지털비디오레코더,제3자단가계약,6887000
주식회사 비알인포텍,영상정보디스플레이장치,제3자단가계약,151236000
주식회사 비알인포텍,비디오네트워킹장비,제3자단가계약,16560000
주식회사 비알인포텍,멀티스크린컴퓨터,제3자단가계약,2525000
(주)앤다스,영상감시장치,제3자단가계약,3508000
(주)앤다스,상자,제3자단가계약,4227000
(주)앤다스,네트워크스위치,제3자단가계약,1687000
(주)앤다스,네트워크스위치,제3자단가계약,554000
(주)앤다스,누전차단기,제3자단가계약,771000
(주)앤다스,서지방지장치,제3자단가계약,1040000
(주)앤다스,서지방지장치,제3자단가계약,528000
(주)앤다스,카메라받침대,제3자단가계약,410000
주식회사 비알인포텍,영상감시장치,제3자단가계약,9138000
주식회사 비알인포텍,접지장치또는조립품,제3자단가계약,327150
주식회사 비알인포텍,안내판,제3자단가계약,647670
주식회사 비알인포텍,안내판,제3자단가계약,475380
주식회사 비알인포텍,스트로보또는경고등,제3자단가계약,867750
주식회사 비알인포텍,전력케이블,제3자단가계약,437000
주식회사 비알인포텍,전력케이블,제3자단가계약,864900
주식회사 비알인포텍,절연전선및피복선,제3자단가계약,36900
주식회사 비알인포텍,네트워크케이블,제3자단가계약,369900
주식회사 비알인포텍,전선관,제3자단가계약,1707300
주식회사 비알인포텍,전기함,제3자단가계약,4003800
주식회사 비알인포텍,전기함,제3자단가계약,237540
주식회사 비알인포텍,토공사,제3자단가계약,935550
주식회사 비알인포텍,토공사,제3자단가계약,459690
주식회사 비알인포텍,토공사,제3자단가계약,935550
