업체명,물품분류명,금액,납품요구번호,MAS여부,월
주식회사 지인테크,디지털비디오레코더,0,R25TB00834134,N,1월
주식회사 지인테크,하드디스크드라이브,13824000,R25TB00834134,N,1월
주식회사 세오,전원공급장치,0,R25TB00888671,N,1월
주식회사 세오,하드디스크드라이브,0,R25TB00888671,N,1월
주식회사 세오,LCD패널또는모니터,0,R25TB00888671,N,1월
주식회사 세오,유선송신기또는수신기,0,R25TB00888671,N,1월
주식회사 세오,네트워크시스템장비용랙,-411000,R25TB00888671,N,1월
주식회사 세오,네트워크시스템장비용랙,0,R25TB00888671,N,1월
주식회사 세오,디지털비디오레코더,0,R25TB00888671,N,1월
주식회사 제노시스,영상감시장치,-32300000,R25TB00919382,Y,1월
주식회사 제노시스,전원공급장치,0,R25TB00920334,N,1월
주식회사 제노시스,베어본컴퓨터,0,R25TB00920334,N,1월
주식회사 제노시스,LCD패널또는모니터,0,R25TB00920334,N,1월
주식회사 제노시스,네트워크스위치,-6752000,R25TB00920334,N,1월
주식회사 제노시스,네트워크시스템장비용랙,-1497000,R25TB00920334,N,1월
주식회사 제노시스,네트워크시스템장비용랙,949000,R25TB00920334,N,1월
주식회사 제노시스,카메라받침대,-106000,R25TB00920334,N,1월
주식회사 크리에이티브넷,전원공급장치,0,R25TB00950422,N,1월
주식회사 크리에이티브넷,생체인식장비,0,R25TB00950422,N,1월
주식회사 크리에이티브넷,네트워크스위치,669000,R25TB00950422,N,1월
주식회사 크리에이티브넷,광섬유케이블어셈블리,17440,R25TB00973703,Y,1월
주식회사 크리에이티브넷,정보통신공사,167580,R25TB00973703,Y,1월
주식회사 크리에이티브넷,정보통신공사,0,R25TB00973703,Y,1월
주식회사 포딕스시스템,상자,0,R25TB00998814,N,1월
주식회사 포딕스시스템,광섬유케이블어셈블리,0,R25TB00998814,N,1월
주식회사 포딕스시스템,전원공급장치,-1096000,R25TB00998814,N,1월
주식회사 포딕스시스템,전원공급장치,-740000,R25TB00998814,N,1월
주식회사 포딕스시스템,누전차단기,-458000,R25TB00998814,N,1월
주식회사 포딕스시스템,하드디스크드라이브,-1214000,R25TB00998814,N,1월
주식회사 포딕스시스템,광송신기또는수신기,0,R25TB00998814,N,1월
주식회사 포딕스시스템,네트워크스위치,0,R25TB00998814,N,1월
주식회사 포딕스시스템,네트워크스위치,0,R25TB00998814,N,1월
주식회사 포딕스시스템,광분배함,0,R25TB00998814,N,1월
주식회사 포딕스시스템,카메라받침대,0,R25TB00998814,N,1월
주식회사 포딕스시스템,영상감시장치,0,R25TB00998814,N,1월
주식회사 포딕스시스템,디지털비디오레코더,-19316000,R25TB00998814,N,1월
(주)지성이엔지,하드디스크드라이브,0,R25TB01063125,N,1월
(주)지성이엔지,영상감시장치,-15510000,R25TB01063125,N,1월
이노뎁(주),통신서버소프트웨어,-880000,R25TB01143092,N,1월
주식회사 에스카,영상감시장치,-1842000,R25TB01143587,N,1월
주식회사 에스카,컴퓨터서버,-14121000,R25TB01143587,N,1월
주식회사 에스카,SAN스위치,-1956000,R25TB01143587,N,1월
주식회사 에스카,전광판,-11740000,R25TB01143587,N,1월
주식회사 에스카,누전차단기,-795000,R25TB01143587,N,1월
주식회사 에스카,보안용카메라,-5520000,R25TB01143587,N,1월
주식회사 에스카,보행자안전차단기,-9600000,R25TB01143587,N,1월
주식회사 에스카,하드디스크드라이브,-1211000,R25TB01143587,N,1월
주식회사 에스카,네트워크스위치,-8020000,R25TB01143587,N,1월
주식회사 포딕스시스템,영상감시장치,-20545000,R25TB01151060,N,1월
